date,district,crop_type,price,rainfall,temperature,humidity
2022-07-21,Pune,Soybean,1430.19,30.6,,83.2
2022-07-21,Aurangabad,Wheat,1397.45,37.39,35.49,84.21
2022-07-21,Aurangabad,Cotton,1568.71,10.77,35.7,70.49
2022-07-21,Pune,Maize,1630.15,8.81,34.09,71.71
2022-07-21,Nashik,Maize,1479.04,8.33,35.25,59.96
2022-07-21,Nashik,Wheat,2070.74,4.09,37.64,69.24
2022-07-21,Pune,Wheat,1175.02,8.2,36.75,64.98
2022-07-21,Aurangabad,Maize,1432.06,47.17,34.91,100.0
2022-07-21,Kolhapur,Wheat,2013.17,26.32,32.34,92.52
2022-07-21,Kolhapur,Soybean,1481.59,16.82,36.33,71.46
2022-07-21,Kolhapur,Maize,2291.85,19.88,35.2,77.26
2022-07-21,Nagpur,Soybean,2171.95,0.37,35.54,69.21
2022-07-22,Aurangabad,Wheat,1290.32,31.33,36.04,83.01
2022-07-22,Aurangabad,Rice,1822.14,13.46,34.89,72.05
2022-07-22,Kolhapur,Rice,1758.07,14.58,35.64,
2022-07-22,Nagpur,Cotton,1745.17,6.65,35.21,64.61
2022-07-22,Pune,Soybean,1330.97,18.77,40.91,76.25
2022-07-22,Pune,Rice,1565.22,35.56,40.68,88.76
2022-07-22,Nashik,Wheat,2087.7,7.09,37.61,65.82
2022-07-22,Kolhapur,Soybean,1459.19,13.85,35.75,70.42
2022-07-22,Kolhapur,Maize,2260.32,32.86,31.74,88.86
2022-07-22,Nagpur,Rice,1549.2,3.29,35.4,58.61
2022-07-22,Aurangabad,Maize,1153.64,15.16,30.33,75.01
2022-07-22,Aurangabad,Cotton,1442.73,9.97,38.37,67.77
2022-07-22,Nagpur,Wheat,1330.01,16.26,37.29,74.76
2022-07-22,Nashik,Maize,1592.2,14.76,33.09,77.08
2022-07-22,Nashik,Cotton,1499.6,32.17,36.94,82.44
2022-07-22,Nashik,Soybean,1787.83,17.63,35.75,74.21
2022-07-22,Pune,Cotton,2223.6,7.15,34.95,61.7
2022-07-22,Kolhapur,Cotton,1625.43,1.55,36.9,69.61
2022-07-22,Pune,Wheat,1108.55,7.86,37.71,69.37
2022-07-22,Pune,Maize,1649.04,18.61,38.27,80.05
2022-07-22,Nagpur,Soybean,2143.23,17.73,36.89,66.7
2022-07-22,Nashik,Rice,,24.26,30.85,82.93
2022-07-22,Kolhapur,Wheat,2228.06,1.92,37.11,62.28
2022-07-22,Aurangabad,Soybean,1703.29,0.3,31.99,55.4
2022-07-22,Nagpur,Maize,2130.12,16.27,37.04,76.9
2022-07-23,Kolhapur,Soybean,1549.9,2.69,37.07,60.51
2022-07-23,Nashik,Maize,1385.16,17.38,35.15,72.08
2022-07-23,Pune,Wheat,1014.57,10.77,37.56,74.64
2022-07-23,Aurangabad,Soybean,1613.86,18.74,36.98,77.05
2022-07-23,Nashik,Wheat,,,35.07,76.68
2022-07-23,Aurangabad,Wheat,1313.34,30.88,34.38,90.48
2022-07-23,Nagpur,Rice,1730.2,20.33,36.69,77.37
2022-07-23,Nashik,Cotton,1425.85,6.56,35.2,56.76
2022-07-23,Pune,Cotton,2339.29,0.76,33.28,66.69
2022-07-23,Kolhapur,Rice,1557.78,8.31,33.75,67.07
2022-07-23,Nagpur,Cotton,1838.55,8.99,36.25,62.22
2022-07-23,Nagpur,Soybean,,24.03,35.79,73.63
2022-07-23,Kolhapur,Wheat,2147.36,1.64,37.28,59.6
2022-07-23,Kolhapur,Maize,2328.67,5.95,32.57,66.38
2022-07-23,Pune,Maize,1639.97,3.1,36.68,61.22
2022-07-23,Nagpur,Maize,2191.55,2.66,32.48,69.99
2022-07-23,Nagpur,Wheat,1107.0,0.76,31.06,65.74
2022-07-23,Nashik,Rice,1834.38,13.89,34.43,62.3
2022-07-23,Aurangabad,Rice,1754.47,13.33,35.23,77.74
2022-07-23,Pune,Rice,1595.68,1.15,32.74,56.86
2022-07-23,Aurangabad,Cotton,1540.14,12.38,35.75,78.14
2022-07-23,Pune,Soybean,1301.95,2.69,34.13,62.33
2022-07-23,Aurangabad,Maize,1145.97,7.22,36.85,63.08
2022-07-23,Kolhapur,Cotton,1744.06,0.51,34.58,65.69
2022-07-23,Nashik,Soybean,1822.44,35.26,37.14,79.84
2022-07-24,Aurangabad,Cotton,1386.78,0.1,32.43,61.82
2022-07-24,Nashik,Rice,1790.39,5.77,34.59,62.11
2022-07-24,Nashik,Cotton,1322.72,5.51,34.53,63.88
2022-07-24,Nashik,Soybean,1589.16,11.04,36.42,69.13
2022-07-24,Pune,Cotton,2399.95,22.34,35.52,73.7
2022-07-24,Aurangabad,Maize,1262.21,23.41,,83.09
2022-07-24,Aurangabad,Soybean,1664.03,9.29,32.35,59.66
2022-07-24,Pune,Soybean,1414.78,6.36,37.91,62.35
2022-07-24,Aurangabad,Wheat,1331.14,33.7,36.28,84.18
2022-07-24,Kolhapur,Maize,2306.35,4.52,35.55,64.76
2022-07-24,Kolhapur,Rice,1710.44,5.43,36.1,56.59
2022-07-24,Kolhapur,Soybean,1496.52,10.46,,71.82
2022-07-24,Nagpur,Soybean,2082.22,50.06,32.63,99.43
2022-07-24,Nashik,Wheat,1903.07,44.85,35.62,91.0
2022-07-24,Aurangabad,Rice,1857.92,,37.74,70.2
2022-07-24,Pune,Wheat,1240.6,20.89,32.6,76.02
2022-07-24,Nagpur,Wheat,1259.99,0.65,33.88,58.79
2022-07-24,Kolhapur,Wheat,2332.95,14.15,35.12,74.9
2022-07-24,Pune,Maize,1743.57,8.09,36.89,65.68
2022-07-24,Nagpur,Rice,1810.73,4.28,35.9,58.13
2022-07-24,Kolhapur,Cotton,1761.74,0.7,38.73,55.66
2022-07-24,Nashik,Maize,1510.67,19.54,36.57,77.11
2022-07-24,Nagpur,Maize,2260.14,20.26,38.2,74.34
2022-07-24,Pune,Rice,1616.55,2.11,32.57,57.4
2022-07-24,Nagpur,Cotton,1764.14,26.29,38.1,82.61
2022-07-25,Kolhapur,Rice,,3.71,,55.5
2022-07-25,Nagpur,Cotton,1842.0,7.12,34.94,60.72
2022-07-25,Aurangabad,Wheat,1272.89,8.32,35.96,68.19
2022-07-25,Kolhapur,Maize,2314.96,8.87,31.77,62.11
2022-07-25,Nagpur,Rice,1646.79,30.56,33.44,90.23
2022-07-25,Kolhapur,Soybean,1555.99,20.56,38.33,79.1
2022-07-25,Nagpur,Wheat,1126.64,8.12,33.91,72.99
2022-07-25,Kolhapur,Cotton,1822.66,3.14,31.87,64.59
2022-07-25,Aurangabad,Maize,1361.12,2.34,36.19,55.85
2022-07-25,Nagpur,Soybean,2116.73,1.7,35.21,57.37
2022-07-25,Pune,Cotton,2435.05,13.45,33.36,69.13
2022-07-25,Pune,Maize,1474.24,5.32,35.2,67.21
2022-07-25,Pune,Wheat,1325.5,5.13,,61.85
2022-07-25,Nashik,Cotton,1394.22,4.01,35.7,69.5
2022-07-25,Nashik,Maize,1539.04,21.62,38.72,73.76
2022-07-25,Nashik,Rice,1592.02,1.64,34.59,54.95
2022-07-25,Nagpur,Maize,2321.71,8.37,39.58,69.69
2022-07-25,Nashik,Soybean,1802.59,2.02,38.72,52.0
2022-07-25,Kolhapur,Wheat,2075.68,4.83,33.01,58.92
2022-07-25,Aurangabad,Soybean,1608.22,0.03,35.59,58.19
2022-07-25,Pune,Rice,1430.68,38.85,35.94,83.21
2022-07-25,Pune,Soybean,1374.66,11.02,36.28,72.6
2022-07-25,Aurangabad,Rice,1980.01,1.27,33.93,58.05
2022-07-25,Nashik,Wheat,1971.09,48.36,35.88,100.0
2022-07-25,Aurangabad,Cotton,1662.46,7.13,31.22,65.82
2022-07-26,Nashik,Rice,1867.27,20.34,34.82,74.39
2022-07-26,Aurangabad,Cotton,1402.61,0.49,30.26,64.94
2022-07-26,Kolhapur,Maize,2205.08,37.61,32.12,82.69
2022-07-26,Pune,Cotton,2340.62,22.71,35.37,76.59
2022-07-26,Nashik,Wheat,1847.1,1.24,35.33,74.47
2022-07-26,Nashik,Soybean,1827.46,2.15,35.45,70.19
2022-07-26,Aurangabad,Wheat,1330.7,45.21,31.03,100.0
2022-07-26,Nagpur,Rice,,,37.38,62.36
2022-07-26,Nashik,Maize,1457.75,22.55,36.1,77.95
2022-07-26,Nagpur,Soybean,2033.66,6.82,38.45,61.7
2022-07-26,Pune,Rice,1457.79,9.25,37.57,68.93
2022-07-26,Nagpur,Cotton,1702.57,20.95,36.46,77.01
2022-07-26,Nagpur,Maize,2268.67,28.11,33.68,89.7
2022-07-26,Aurangabad,Maize,1341.74,5.92,35.13,59.93
2022-07-26,Pune,Wheat,1281.54,13.6,,70.88
2022-07-26,Nagpur,Wheat,1213.81,0.07,37.16,62.29
2022-07-26,Nashik,Cotton,1479.95,4.06,33.33,59.67
2022-07-26,Kolhapur,Rice,1723.97,,37.62,58.61
2022-07-26,Kolhapur,Cotton,1774.41,0.09,34.47,59.19
2022-07-26,Kolhapur,Wheat,2290.29,6.87,31.29,
2022-07-26,Pune,Maize,1654.78,21.11,37.19,68.75
2022-07-26,Aurangabad,Soybean,1626.35,6.74,33.15,68.61
2022-07-26,Aurangabad,Rice,1807.19,4.3,36.34,69.65
2022-07-26,Kolhapur,Soybean,1475.01,3.3,35.9,62.17
2022-07-26,Pune,Soybean,1558.76,2.1,34.14,57.26
2022-07-27,Kolhapur,Soybean,1517.1,1.09,33.61,57.7
2022-07-27,Nashik,Maize,1500.16,6.38,31.52,66.13
2022-07-27,Nagpur,Rice,1753.1,1.88,33.99,60.3
2022-07-27,Pune,Cotton,2216.61,1.79,34.78,59.66
2022-07-27,Nagpur,Soybean,2072.82,17.14,37.96,69.93
2022-07-27,Nashik,Rice,1800.29,34.12,37.96,89.65
2022-07-27,Pune,Soybean,1386.11,2.84,36.11,65.76
2022-07-27,Aurangabad,Maize,1282.69,,34.25,50.86
2022-07-27,Nagpur,Maize,2162.92,10.01,33.84,69.64
2022-07-27,Aurangabad,Rice,1813.21,7.38,36.8,71.58
2022-07-27,Pune,Wheat,1242.71,10.01,36.09,71.01
2022-07-27,Nashik,Soybean,1832.72,10.52,36.37,68.16
2022-07-27,Pune,Rice,1452.13,0.17,33.82,53.87
2022-07-27,Nagpur,Cotton,1756.8,11.06,37.04,66.83
2022-07-27,Nagpur,Wheat,1222.46,13.52,38.47,60.29
2022-07-27,Kolhapur,Maize,2177.28,0.63,38.64,64.13
2022-07-27,Nashik,Cotton,1386.38,19.35,34.36,76.71
2022-07-27,Aurangabad,Soybean,1682.42,17.84,37.52,73.01
2022-07-27,Aurangabad,Cotton,1560.46,8.04,35.74,77.77
2022-07-27,Nashik,Wheat,,9.27,36.27,64.19
2022-07-27,Kolhapur,Cotton,1636.76,6.72,34.19,69.43
2022-07-27,Kolhapur,Wheat,2294.96,11.79,35.13,66.22
2022-07-27,Kolhapur,Rice,1682.7,9.91,32.68,66.21
2022-07-27,Aurangabad,Wheat,1323.25,26.74,35.13,75.7
2022-07-27,Pune,Maize,1637.86,0.27,36.76,58.45
2022-07-28,Nagpur,Wheat,1093.12,0.2,32.59,61.69
2022-07-28,Nagpur,Soybean,2191.76,8.65,34.35,68.38
2022-07-28,Nashik,Soybean,1791.77,4.87,34.72,63.45
2022-07-28,Nashik,Cotton,1335.86,3.55,33.61,62.32
2022-07-28,Pune,Cotton,2461.13,0.37,38.31,63.91
2022-07-28,Nashik,Rice,1761.51,5.9,36.31,61.7
2022-07-28,Kolhapur,Wheat,2268.36,5.72,35.99,56.86
2022-07-28,Aurangabad,Soybean,1822.77,16.3,33.7,69.72
2022-07-28,Pune,Rice,1617.98,3.57,31.72,62.88
2022-07-28,Kolhapur,Maize,2085.55,14.81,38.1,65.3
2022-07-28,Kolhapur,Cotton,1714.74,14.36,34.94,68.41
2022-07-28,Pune,Wheat,1152.07,3.73,35.99,55.76
2022-07-28,Nagpur,Rice,1705.73,11.34,33.05,65.39
2022-07-28,Aurangabad,Wheat,1225.59,1.23,37.8,61.85
2022-07-28,Kolhapur,Rice,,2.19,34.68,69.15
2022-07-28,Nagpur,Cotton,1770.42,5.42,34.34,61.67
2022-07-28,Aurangabad,Cotton,1402.28,1.93,32.86,60.83
2022-07-28,Nashik,Maize,1501.03,26.4,35.09,72.35
2022-07-28,Pune,Maize,1618.46,3.35,36.16,56.68
2022-07-28,Kolhapur,Soybean,1478.53,,35.2,72.35
2022-07-28,Nagpur,Maize,2099.08,7.11,36.85,69.19
2022-07-28,Nashik,Wheat,1959.66,20.39,34.19,74.04
2022-07-28,Aurangabad,Maize,1138.2,64.75,34.47,100.0
2022-07-28,Pune,Soybean,1525.34,3.99,35.91,60.7
2022-07-28,Aurangabad,Rice,1904.55,3.46,38.31,64.48
2022-07-29,Nashik,Rice,1768.2,15.65,36.77,76.84
2022-07-29,Nagpur,Wheat,1177.08,43.37,35.18,82.59
2022-07-29,Pune,Wheat,1246.72,25.31,42.56,68.76
2022-07-29,Pune,Maize,1569.78,1.99,33.55,68.71
2022-07-29,Nashik,Soybean,1718.58,28.93,35.5,92.68
2022-07-29,Kolhapur,Wheat,,19.3,33.23,74.95
2022-07-29,Nagpur,Rice,1692.86,9.76,35.08,
2022-07-29,Nashik,Maize,1563.04,15.26,37.69,68.8
2022-07-29,Pune,Soybean,1283.62,8.55,34.19,68.83
2022-07-29,Nagpur,Maize,2227.29,,37.02,53.33
2022-07-29,Nagpur,Soybean,2109.85,20.63,33.88,75.85
2022-07-29,Nashik,Wheat,1967.0,3.26,33.34,68.87
2022-07-29,Kolhapur,Cotton,1865.79,14.87,32.4,74.37
2022-07-29,Kolhapur,Soybean,1605.14,13.44,36.14,71.23
2022-07-29,Aurangabad,Cotton,1468.86,0.11,35.85,65.36
2022-07-29,Aurangabad,Soybean,1693.38,31.47,35.28,78.39
2022-07-29,Aurangabad,Wheat,1370.97,20.1,37.85,79.32
2022-07-29,Nashik,Cotton,1230.16,3.01,31.07,70.42
2022-07-29,Kolhapur,Rice,1639.75,2.31,34.19,61.29
2022-07-29,Aurangabad,Maize,1165.42,27.76,34.37,89.01
2022-07-29,Nagpur,Cotton,1951.4,0.3,33.93,61.43
2022-07-29,Pune,Rice,1504.81,7.17,35.72,68.7
2022-07-29,Aurangabad,Rice,1939.35,2.17,31.95,64.21
2022-07-29,Pune,Cotton,2426.7,32.69,35.85,84.57
2022-07-29,Kolhapur,Maize,2284.14,20.23,33.19,78.01
2022-07-30,Aurangabad,Wheat,1443.94,14.96,36.11,64.87
2022-07-30,Pune,Cotton,2363.76,1.92,31.07,68.5
2022-07-30,Nagpur,Soybean,1976.68,49.55,36.34,97.94
2022-07-30,Kolhapur,Soybean,1574.33,19.58,35.74,83.2
2022-07-30,Nashik,Wheat,2063.64,16.66,35.61,70.52
2022-07-30,Pune,Soybean,1248.46,8.58,35.61,74.17
2022-07-30,Kolhapur,Maize,2175.82,18.66,35.41,79.96
2022-07-30,Kolhapur,Wheat,2133.26,41.68,36.35,91.16
2022-07-30,Nashik,Soybean,1744.11,11.35,35.5,69.41
2022-07-30,Nagpur,Maize,2174.45,1.35,33.76,68.91
2022-07-30,Aurangabad,Soybean,1633.12,11.66,31.29,65.43
2022-07-30,Nashik,Maize,1473.73,21.91,34.33,
2022-07-30,Aurangabad,Maize,1379.22,8.96,32.45,67.22
2022-07-30,Pune,Maize,1611.34,23.52,33.86,76.99
2022-07-30,Nagpur,Cotton,1712.08,13.21,36.2,72.64
2022-07-30,Nashik,Rice,1778.09,6.35,34.84,60.79
2022-07-30,Kolhapur,Rice,1497.32,0.13,35.21,62.83
2022-07-30,Pune,Wheat,1277.23,19.16,35.89,72.58
2022-07-30,Pune,Rice,1688.53,14.17,35.98,72.37
2022-07-30,Aurangabad,Rice,1826.82,8.6,33.89,65.79
2022-07-30,Kolhapur,Cotton,1753.75,12.15,33.59,79.27
2022-07-30,Aurangabad,Cotton,1511.23,15.73,37.11,81.78
2022-07-30,Nagpur,Wheat,1192.36,25.51,37.33,73.69
2022-07-30,Nashik,Cotton,1438.68,14.37,34.74,77.84
2022-07-30,Nagpur,Rice,1721.11,6.57,33.09,57.11
2022-07-31,Kolhapur,Cotton,1756.86,4.22,36.22,50.31
2022-07-31,Aurangabad,Rice,1940.1,21.63,33.41,81.11
2022-07-31,Nagpur,Cotton,1817.54,14.31,35.5,68.8
2022-07-31,Nashik,Wheat,1927.86,25.31,31.59,78.92
2022-07-31,Aurangabad,Maize,1311.38,6.62,36.34,60.47
2022-07-31,Pune,Wheat,1187.36,12.89,36.91,64.21
2022-07-31,Kolhapur,Rice,1711.02,11.4,36.49,75.45
2022-07-31,Nagpur,Rice,1706.68,20.56,36.76,64.59
2022-07-31,Nagpur,Maize,2245.45,5.58,33.76,62.97
2022-07-31,Nashik,Maize,1385.23,54.33,36.01,99.38
2022-07-31,Pune,Rice,1523.69,15.85,38.2,69.07
2022-07-31,Aurangabad,Wheat,1322.51,1.73,37.18,56.19
2022-07-31,Pune,Soybean,1281.81,20.2,36.97,75.5
2022-07-31,Kolhapur,Wheat,2259.5,32.45,31.78,73.68
2022-07-31,Kolhapur,Soybean,1550.24,11.92,32.21,69.3
2022-07-31,Nashik,Rice,1759.55,8.37,31.84,71.12
2022-07-31,Nagpur,Soybean,2049.47,16.96,33.79,
2022-07-31,Nashik,Soybean,1628.22,13.54,33.75,62.79
2022-07-31,Pune,Cotton,2315.26,19.91,32.11,71.83
2022-07-31,Aurangabad,Cotton,1519.79,14.63,35.82,70.55
2022-07-31,Kolhapur,Maize,2199.66,10.04,32.99,62.88
2022-07-31,Pune,Maize,,7.56,36.76,67.43
2022-07-31,Aurangabad,Soybean,1724.31,3.08,31.95,62.62
2022-07-31,Nashik,Cotton,1327.09,4.07,39.67,55.31
2022-07-31,Nagpur,Wheat,1192.44,20.27,33.27,74.68
2022-08-01,Pune,Rice,1402.84,,35.84,100.0
2022-08-01,Nashik,Maize,1436.31,1.49,36.95,65.7
2022-08-01,Aurangabad,Soybean,1493.9,15.54,32.75,71.98
2022-08-01,Pune,Soybean,1463.68,16.78,35.55,77.33
2022-08-01,Nagpur,Wheat,1235.13,20.08,32.98,67.19
2022-08-01,Aurangabad,Wheat,1351.43,16.07,34.22,80.93
2022-08-01,Aurangabad,Maize,1360.3,75.25,34.63,100.0
2022-08-01,Kolhapur,Rice,1790.53,62.1,35.06,100.0
2022-08-01,Nashik,Wheat,1941.38,13.03,35.76,66.76
2022-08-01,Pune,Wheat,1078.8,22.81,36.43,75.71
2022-08-01,Nashik,Rice,1648.64,21.73,30.37,83.93
2022-08-01,Nashik,Cotton,1277.89,0.16,34.58,59.17
2022-08-01,Aurangabad,Rice,1708.24,12.06,34.16,71.08
2022-08-01,Pune,Cotton,2397.57,20.79,34.64,77.48
2022-08-01,Kolhapur,Cotton,1649.72,15.98,33.99,75.75
2022-08-01,Nagpur,Soybean,2136.01,16.27,31.54,69.42
2022-08-01,Kolhapur,Maize,2234.74,30.39,32.96,81.03
2022-08-01,Nagpur,Rice,1821.81,6.56,37.32,64.6
2022-08-01,Nashik,Soybean,1827.59,0.07,33.23,57.9
2022-08-01,Pune,Maize,1634.08,6.21,33.49,63.88
2022-08-01,Nagpur,Maize,2134.27,6.41,33.66,78.47
2022-08-01,Kolhapur,Wheat,2091.23,9.46,,67.65
2022-08-01,Nagpur,Cotton,1802.26,59.46,36.82,100.0
2022-08-01,Aurangabad,Cotton,1473.07,5.87,34.07,58.83
2022-08-01,Kolhapur,Soybean,1611.83,22.61,30.66,77.01
2022-08-02,Kolhapur,Cotton,1664.52,10.31,32.27,74.84
2022-08-02,Kolhapur,Soybean,1545.76,3.71,31.69,58.82
2022-08-02,Nagpur,Maize,2329.73,10.08,32.71,63.81
2022-08-02,Pune,Wheat,1130.75,24.24,35.72,78.65
2022-08-02,Nashik,Rice,1763.3,1.05,31.35,65.9
2022-08-02,Aurangabad,Cotton,1513.99,0.81,38.11,62.84
2022-08-02,Nashik,Wheat,1960.46,4.76,35.86,60.28
2022-08-02,Kolhapur,Rice,1592.22,26.4,34.16,81.09
2022-08-02,Nashik,Cotton,,32.22,32.87,
2022-08-02,Nashik,Soybean,1804.04,8.29,35.69,76.36
2022-08-02,Kolhapur,Wheat,,5.26,30.34,58.77
2022-08-02,Aurangabad,Rice,1977.63,14.24,34.19,71.57
2022-08-02,Kolhapur,Maize,2141.36,1.73,28.14,60.62
2022-08-02,Pune,Soybean,1506.19,29.4,33.57,80.98
2022-08-02,Aurangabad,Maize,1345.19,2.77,36.89,52.91
2022-08-02,Pune,Maize,1645.75,7.16,31.84,64.31
2022-08-02,Nashik,Maize,1451.8,5.56,34.76,66.08
2022-08-02,Aurangabad,Soybean,1572.34,47.71,34.85,100.0
2022-08-02,Nagpur,Cotton,1901.53,14.9,35.28,71.1
2022-08-02,Pune,Cotton,2310.31,14.8,32.55,67.96
2022-08-02,Nagpur,Rice,1745.04,1.76,33.48,66.39
2022-08-02,Nagpur,Soybean,1940.63,10.07,35.39,60.43
2022-08-02,Aurangabad,Wheat,1297.79,7.96,35.55,60.64
2022-08-02,Nagpur,Wheat,1204.08,21.58,35.45,73.32
2022-08-02,Pune,Rice,,4.07,36.07,61.21
2022-08-03,Nashik,Soybean,1711.15,6.77,35.2,
2022-08-03,Kolhapur,Wheat,2145.39,6.82,32.4,63.22
2022-08-03,Aurangabad,Maize,,6.29,31.1,62.77
2022-08-03,Nashik,Wheat,,30.79,32.73,85.22
2022-08-03,Pune,Rice,1524.28,9.27,33.77,60.75
2022-08-03,Nashik,Cotton,1390.65,4.51,34.41,60.61
2022-08-03,Kolhapur,Rice,1629.86,14.68,35.68,68.21
2022-08-03,Aurangabad,Rice,1885.23,1.83,34.09,53.65
2022-08-03,Aurangabad,Wheat,1379.09,23.08,34.62,76.71
2022-08-03,Aurangabad,Cotton,1325.24,44.23,33.37,100.0
2022-08-03,Nagpur,Cotton,1867.65,20.56,33.74,78.52
2022-08-03,Pune,Cotton,,1.69,28.36,63.46
2022-08-03,Pune,Soybean,1300.31,21.47,33.34,71.27
2022-08-03,Pune,Maize,1555.56,42.87,33.22,95.35
2022-08-03,Nagpur,Wheat,1185.3,6.84,31.1,64.9
2022-08-03,Nagpur,Soybean,2138.0,7.46,32.65,67.26
2022-08-03,Nagpur,Maize,2159.04,23.58,36.12,81.24
2022-08-03,Kolhapur,Soybean,1536.19,0.43,34.73,67.98
2022-08-03,Nashik,Rice,1732.93,9.07,35.02,65.53
2022-08-03,Kolhapur,Cotton,1644.23,23.69,38.46,71.17
2022-08-03,Kolhapur,Maize,2352.83,3.37,37.35,58.26
2022-08-03,Aurangabad,Soybean,1607.26,25.99,35.87,79.0
2022-08-03,Pune,Wheat,1304.1,14.79,,69.56
2022-08-03,Nashik,Maize,1412.81,19.71,35.01,78.33
2022-08-03,Nagpur,Rice,1721.46,0.35,32.44,57.78
2022-08-04,Kolhapur,Maize,2212.11,4.4,35.29,59.01
2022-08-04,Aurangabad,Soybean,,,33.49,48.93
2022-08-04,Aurangabad,Cotton,1445.41,1.96,32.37,60.14
2022-08-04,Aurangabad,Wheat,1404.43,20.5,35.51,66.32
2022-08-04,Nagpur,Maize,2317.46,7.48,34.49,70.11
2022-08-04,Aurangabad,Rice,1734.3,19.17,35.53,84.41
2022-08-04,Pune,Rice,1553.32,9.15,39.06,65.9
2022-08-04,Kolhapur,Rice,1755.9,18.47,35.86,77.27
2022-08-04,Pune,Wheat,1159.12,21.77,35.69,84.68
2022-08-04,Nashik,Soybean,1782.83,14.68,37.11,69.55
2022-08-04,Nashik,Maize,1489.26,1.08,35.36,64.04
2022-08-04,Nagpur,Cotton,1719.1,2.2,34.58,64.93
2022-08-04,Nashik,Wheat,1931.82,25.8,37.02,79.27
2022-08-04,Kolhapur,Cotton,1710.69,7.8,34.27,62.64
2022-08-04,Pune,Cotton,2484.84,13.21,36.88,70.49
2022-08-04,Aurangabad,Maize,1241.15,14.93,36.11,69.88
2022-08-04,Pune,Soybean,1323.26,3.51,34.0,71.12
2022-08-04,Nagpur,Rice,1746.68,26.73,35.39,74.93
2022-08-04,Nashik,Cotton,1252.26,17.35,31.99,77.8
2022-08-04,Nashik,Rice,1750.54,2.9,34.24,51.69
2022-08-04,Nagpur,Wheat,1163.48,18.83,30.09,
2022-08-04,Kolhapur,Wheat,2074.79,4.81,30.67,58.4
2022-08-04,Nagpur,Soybean,2159.81,21.62,33.29,83.43
2022-08-04,Kolhapur,Soybean,1509.51,15.84,34.94,73.08
2022-08-04,Pune,Maize,1764.36,22.79,37.3,74.58
2022-08-05,Nagpur,Maize,2244.68,4.53,32.61,51.11
2022-08-05,Pune,Wheat,896.37,14.35,32.51,73.11
2022-08-05,Kolhapur,Soybean,1459.05,5.85,,65.88
2022-08-05,Nagpur,Wheat,1134.4,5.49,27.84,59.65
2022-08-05,Nashik,Rice,1663.49,4.98,33.64,66.9
2022-08-05,Nashik,Cotton,1263.0,7.6,32.86,67.04
2022-08-05,Pune,Cotton,2299.34,26.39,35.5,80.34
2022-08-05,Aurangabad,Rice,1719.07,1.41,33.42,69.59
2022-08-05,Aurangabad,Cotton,,8.04,34.72,71.91
2022-08-05,Nashik,Soybean,1782.03,5.79,34.06,72.36
2022-08-05,Aurangabad,Maize,1243.97,14.6,32.93,74.48
2022-08-05,Pune,Soybean,1263.83,4.83,36.28,
2022-08-05,Nagpur,Cotton,1669.41,17.27,32.97,71.18
2022-08-05,Nagpur,Rice,1715.98,7.54,34.19,61.97
2022-08-05,Pune,Maize,1596.72,14.71,32.99,70.77
2022-08-05,Aurangabad,Soybean,1553.07,6.78,31.23,70.46
2022-08-05,Kolhapur,Maize,2275.3,0.1,35.54,57.42
2022-08-05,Kolhapur,Cotton,1718.66,2.38,35.28,59.94
2022-08-05,Nashik,Maize,1482.68,9.34,33.22,67.57
2022-08-05,Nashik,Wheat,1751.49,15.1,33.35,61.63
2022-08-05,Kolhapur,Wheat,2165.6,6.99,35.18,68.91
2022-08-05,Kolhapur,Rice,1483.8,6.47,34.59,61.75
2022-08-05,Nagpur,Soybean,2097.5,3.18,34.08,60.22
2022-08-05,Aurangabad,Wheat,1301.44,34.24,37.75,83.46
2022-08-05,Pune,Rice,1430.56,6.24,33.26,67.93
2022-08-06,Pune,Maize,1607.16,4.12,34.59,62.27
2022-08-06,Kolhapur,Maize,2299.57,5.56,35.0,60.59
2022-08-06,Aurangabad,Maize,1300.01,10.25,,74.72
2022-08-06,Pune,Soybean,1209.7,8.33,32.43,65.99
2022-08-06,Nagpur,Soybean,2020.85,23.72,32.72,
2022-08-06,Pune,Wheat,1042.12,13.68,33.46,72.45
2022-08-06,Nashik,Maize,1475.82,23.46,33.52,75.92
2022-08-06,Pune,Rice,1552.11,2.22,32.71,58.41
2022-08-06,Nashik,Rice,1798.97,12.41,33.2,69.3
2022-08-06,Nashik,Soybean,1641.84,45.05,,92.18
2022-08-06,Kolhapur,Soybean,1456.51,2.82,34.5,70.81
2022-08-06,Kolhapur,Cotton,1712.96,12.08,35.46,66.01
2022-08-06,Nagpur,Cotton,1637.37,5.21,29.84,58.76
2022-08-06,Nagpur,Maize,2230.74,24.79,34.06,88.72
2022-08-06,Pune,Cotton,2398.07,6.65,34.97,
2022-08-06,Nagpur,Rice,1490.17,9.93,32.56,66.43
2022-08-06,Aurangabad,Wheat,1299.68,0.94,35.94,64.63
2022-08-06,Nagpur,Wheat,1181.63,22.64,35.31,78.72
2022-08-06,Kolhapur,Rice,1664.92,4.25,34.71,72.47
2022-08-06,Aurangabad,Soybean,1461.16,2.8,32.83,70.15
2022-08-06,Nashik,Cotton,1365.67,1.73,33.08,65.24
2022-08-06,Aurangabad,Rice,1779.28,3.98,34.78,62.02
2022-08-06,Aurangabad,Cotton,1500.68,3.81,35.48,58.75
2022-08-06,Nashik,Wheat,1900.79,5.42,33.06,71.54
